Samplingpoint,Pollutant,Start,Value,Unit
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-02-01,65.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-02-02,75.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-02-03,82.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-02-04,84.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-02-05,54.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-02-06,45.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-02-07,69.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-02-08,103.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-02-09,78.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-02-10,11.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-02-11,14.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-02-12,36.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-02-13,54.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-02-14,94.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-02-15,107.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-02-16,119.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-02-17,111.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-02-18,51.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-02-19,32.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-02-20,26.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-02-21,33.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-02-22,23.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-02-23,31.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-02-24,23.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-02-25,13.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-02-26,26.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-02-27,44.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-02-28,24.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-03-01,54.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-03-02,48.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-03-03,51.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-03-04,60.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-03-05,9.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-03-06,5.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-03-07,0.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-03-08,0.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-03-09,0.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-03-10,42.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-03-11,14.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-03-12,6.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-03-13,11.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-03-14,20.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-03-15,42.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-03-16,49.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-03-17,76.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-03-18,61.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-03-19,53.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-03-20,66.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-03-21,59.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-03-22,53.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-03-23,55.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-03-24,29.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-03-25,35.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-03-26,32.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-03-27,22.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-03-28,7.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-03-29,10.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-03-30,15.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-03-31,14.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-04-01,34.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-04-02,27.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-04-03,18.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-04-04,17.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-04-05,18.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-04-06,20.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-04-07,20.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-04-08,41.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-04-09,48.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-04-10,47.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-04-11,8.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-04-12,18.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-04-13,12.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-04-14,14.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-04-15,20.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-04-16,15.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-04-17,28.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-04-18,19.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-04-19,10.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-04-20,26.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-04-21,19.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-04-22,15.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-04-23,13.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-04-24,17.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-04-25,15.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-04-26,15.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-04-27,19.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-04-28,21.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-04-29,16.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-04-30,9.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-05-01,14.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-05-02,20.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-05-03,28.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-05-04,24.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-05-05,23.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-05-06,23.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-05-07,18.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-05-08,36.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-05-09,17.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-05-10,18.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-05-11,10.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-05-12,15.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-05-13,15.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-05-14,10.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-05-15,19.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-05-16,23.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-05-17,19.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-05-18,23.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-05-19,19.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-05-20,15.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-05-21,13.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-05-22,16.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-05-23,14.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-05-24,14.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-05-25,12.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-05-26,16.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-05-27,11.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-05-28,28.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-05-29,23.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-05-30,7.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-05-31,4.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-06-01,7.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-06-02,4.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-06-03,6.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-06-04,6.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-06-05,7.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-06-06,7.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-06-07,7.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-06-08,10.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-06-09,10.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-06-10,12.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-06-11,8.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-06-12,8.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-06-13,13.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-06-14,12.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-06-15,8.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-06-16,7.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-06-17,11.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-06-18,9.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-06-19,11.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-06-20,12.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-06-21,11.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-06-22,12.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-06-23,12.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-06-24,11.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-06-25,7.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-06-26,15.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-06-27,17.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-06-28,13.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-06-29,9.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-06-30,12.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-07-01,11.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-07-02,8.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-07-03,6.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-07-04,10.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-07-05,14.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-07-06,11.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-07-07,10.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-07-08,8.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-07-09,10.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-07-10,12.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-07-11,16.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-07-12,14.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-07-13,11.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-07-14,12.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-07-15,12.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-07-16,13.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-07-17,13.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-07-18,21.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-07-19,19.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-07-20,19.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-07-21,18.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-07-22,13.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-07-23,9.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-07-24,16.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-07-25,1.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-07-26,14.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-07-27,13.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-07-28,12.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-07-29,9.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-07-30,10.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-07-31,11.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-08-01,10.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-08-02,9.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-08-03,4.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-08-04,4.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-08-05,5.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-08-06,4.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-08-07,5.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-08-08,7.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-08-09,6.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-08-10,8.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-08-11,6.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-08-12,3.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-08-13,3.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-08-14,5.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-08-15,8.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-08-16,6.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-08-17,7.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-08-18,7.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-08-19,2.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-08-20,6.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-08-21,7.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-08-22,11.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-08-23,11.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-08-24,10.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-08-25,6.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-08-26,6.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-08-27,4.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-08-28,8.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-08-29,4.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-08-30,3.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-08-31,5.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-09-01,10.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-09-02,13.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-09-03,14.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-09-04,14.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-09-05,20.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-09-06,25.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-09-07,24.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-09-08,14.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-09-09,7.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-09-10,11.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-09-11,16.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-09-12,17.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-09-13,22.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-09-14,19.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-09-15,7.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-09-16,6.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-09-17,5.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-09-18,9.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-09-19,13.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-09-20,15.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-09-21,22.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-09-22,21.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-09-23,22.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-09-24,11.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-09-25,10.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-09-26,5.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-09-27,10.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-09-28,15.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-09-29,22.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-09-30,16.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-10-01,13.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-10-02,14.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-10-03,16.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-10-04,10.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-10-05,8.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-10-06,17.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-10-07,24.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-10-08,15.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-10-09,20.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-10-10,35.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-10-11,40.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-10-12,59.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-10-13,73.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-10-14,43.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-10-15,31.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-10-16,38.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-10-17,27.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-10-18,54.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-10-19,65.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-10-20,32.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-10-21,39.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-10-22,47.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-10-23,39.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-10-24,42.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-10-25,24.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-10-26,27.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-10-27,30.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-10-28,59.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-10-29,19.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-10-30,22.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-10-31,29.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-11-01,25.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-11-02,8.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-11-03,8.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-11-04,35.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-11-05,34.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-11-06,52.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-11-07,62.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-11-08,58.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-11-09,45.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-11-10,53.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-11-11,87.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-11-12,41.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-11-13,99.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-11-14,75.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-11-15,132.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-11-16,137.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-11-17,122.0,
IT/SPO.IT1650A_6001_BETA_2006-01-01_00:00:00,6001,2006-11-18,66.0,
