,Samplingpoint,Pollutant,Start,Value,Unit
18617,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2005-09-28,68.0,ug.m-3
18618,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2005-09-29,50.0,ug.m-3
18619,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2005-09-30,18.0,ug.m-3
18620,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2005-10-01,18.0,ug.m-3
18621,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2005-10-02,24.0,ug.m-3
18622,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2005-10-03,11.0,ug.m-3
18623,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2005-10-04,13.0,ug.m-3
18624,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2005-10-05,18.0,ug.m-3
18625,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2005-10-06,25.0,ug.m-3
18626,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2005-10-07,32.0,ug.m-3
18627,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2005-10-08,23.0,ug.m-3
18628,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2005-10-09,47.0,ug.m-3
18629,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2005-10-10,61.0,ug.m-3
18630,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2005-10-11,50.0,ug.m-3
18631,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2005-10-12,54.0,ug.m-3
18632,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2005-10-13,77.0,ug.m-3
18633,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2005-10-14,91.0,ug.m-3
18634,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2005-10-15,125.0,ug.m-3
18635,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2005-10-16,98.0,ug.m-3
18636,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2005-10-17,91.0,ug.m-3
18637,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2005-10-18,35.0,ug.m-3
18638,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2005-10-19,0.0,ug.m-3
18639,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2005-10-20,0.0,ug.m-3
18640,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2005-10-21,0.0,ug.m-3
18641,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2005-10-22,0.0,ug.m-3
18642,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2005-10-23,0.0,ug.m-3
18643,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2005-10-24,0.0,ug.m-3
18644,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2005-10-25,0.0,ug.m-3
18645,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2005-10-26,0.0,ug.m-3
18646,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2005-10-27,0.0,ug.m-3
18647,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2005-10-28,0.0,ug.m-3
18648,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2005-10-29,0.0,ug.m-3
18649,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2005-10-30,0.0,ug.m-3
18650,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2005-10-31,0.0,ug.m-3
18651,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2005-12-01,0.0,ug.m-3
18652,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2005-12-02,0.0,ug.m-3
18653,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2005-12-03,0.0,ug.m-3
18654,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2005-12-04,0.0,ug.m-3
18655,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2005-12-05,0.0,ug.m-3
18656,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2005-12-06,0.0,ug.m-3
18657,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2005-12-07,0.0,ug.m-3
18658,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2005-12-08,0.0,ug.m-3
18659,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2005-12-09,0.0,ug.m-3
18660,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2005-12-10,0.0,ug.m-3
18661,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2005-12-11,45.0,ug.m-3
18662,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2005-12-12,77.0,ug.m-3
18663,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2005-12-13,56.0,ug.m-3
18664,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2005-12-14,75.0,ug.m-3
18665,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2005-12-15,85.0,ug.m-3
18666,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2005-12-16,67.0,ug.m-3
18667,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2005-12-17,17.0,ug.m-3
18668,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2005-12-18,13.0,ug.m-3
18669,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2005-12-19,63.0,ug.m-3
18670,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2005-12-20,82.0,ug.m-3
18671,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2005-12-21,86.0,ug.m-3
18672,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2005-12-22,82.0,ug.m-3
18673,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2005-12-23,136.0,ug.m-3
18674,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2005-12-24,101.0,ug.m-3
18675,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2005-12-25,101.0,ug.m-3
18676,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2005-12-26,88.0,ug.m-3
18677,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2005-12-27,38.0,ug.m-3
18678,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2005-12-28,21.0,ug.m-3
18679,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2005-12-29,34.0,ug.m-3
18680,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2005-12-30,49.0,ug.m-3
18681,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2005-12-31,74.0,ug.m-3
18682,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-01-01,100.0,ug.m-3
18683,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-01-02,95.0,ug.m-3
18684,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-01-03,93.0,ug.m-3
18685,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-01-04,52.0,ug.m-3
18686,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-01-05,66.0,ug.m-3
18687,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-01-06,77.0,ug.m-3
18688,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-01-07,69.0,ug.m-3
18689,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-01-08,47.0,ug.m-3
18690,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-01-09,72.0,ug.m-3
18691,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-01-10,86.0,ug.m-3
18692,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-01-11,83.0,ug.m-3
18693,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-01-12,64.0,ug.m-3
18694,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-01-13,75.0,ug.m-3
18695,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-01-14,88.0,ug.m-3
18696,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-01-15,78.0,ug.m-3
18697,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-01-16,108.0,ug.m-3
18698,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-01-17,180.0,ug.m-3
18699,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-01-18,128.0,ug.m-3
18700,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-01-19,161.0,ug.m-3
18701,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-01-20,172.0,ug.m-3
18702,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-01-21,170.0,ug.m-3
18703,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-01-22,126.0,ug.m-3
18704,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-01-23,54.0,ug.m-3
18705,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-01-24,72.0,ug.m-3
18706,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-01-25,102.0,ug.m-3
18707,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-01-26,93.0,ug.m-3
18708,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-01-27,31.0,ug.m-3
18709,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-01-28,26.0,ug.m-3
18710,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-01-29,48.0,ug.m-3
18711,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-01-30,56.0,ug.m-3
18712,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-01-31,50.0,ug.m-3
18713,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-02-01,77.0,ug.m-3
18714,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-02-02,92.0,ug.m-3
18715,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-02-03,96.0,ug.m-3
18716,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-02-04,91.0,ug.m-3
18717,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-02-05,57.0,ug.m-3
18718,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-02-06,63.0,ug.m-3
18719,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-02-07,104.0,ug.m-3
18720,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-02-08,157.0,ug.m-3
18721,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-02-09,131.0,ug.m-3
18722,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-02-10,14.0,ug.m-3
18723,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-02-11,25.0,ug.m-3
18724,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-02-12,48.0,ug.m-3
18725,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-02-13,83.0,ug.m-3
18726,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-02-14,117.0,ug.m-3
18727,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-02-15,136.0,ug.m-3
18728,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-02-16,141.0,ug.m-3
18729,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-02-17,135.0,ug.m-3
18730,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-02-18,66.0,ug.m-3
18731,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-02-19,34.0,ug.m-3
18732,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-02-20,31.0,ug.m-3
18733,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-02-21,42.0,ug.m-3
18734,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-02-22,27.0,ug.m-3
18735,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-02-23,41.0,ug.m-3
18736,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-02-24,27.0,ug.m-3
18737,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-02-25,17.0,ug.m-3
18738,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-02-26,35.0,ug.m-3
18739,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-02-27,55.0,ug.m-3
18740,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-02-28,41.0,ug.m-3
18741,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-03-01,76.0,ug.m-3
18742,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-03-02,73.0,ug.m-3
18743,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-03-03,73.0,ug.m-3
18744,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-03-04,86.0,ug.m-3
18745,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-03-05,16.0,ug.m-3
18746,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-03-06,10.0,ug.m-3
18747,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-03-07,13.0,ug.m-3
18748,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-03-08,33.0,ug.m-3
18749,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-03-09,48.0,ug.m-3
18750,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-03-10,58.0,ug.m-3
18751,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-03-11,21.0,ug.m-3
18752,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-03-12,18.0,ug.m-3
18753,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-03-13,21.0,ug.m-3
18754,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-03-14,41.0,ug.m-3
18755,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-03-15,67.0,ug.m-3
18756,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-03-16,65.0,ug.m-3
18757,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-03-17,103.0,ug.m-3
18758,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-03-18,80.0,ug.m-3
18759,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-03-19,68.0,ug.m-3
18760,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-03-20,93.0,ug.m-3
18761,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-03-21,78.0,ug.m-3
18762,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-03-22,68.0,ug.m-3
18763,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-03-23,70.0,ug.m-3
18764,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-03-24,41.0,ug.m-3
18765,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-03-25,45.0,ug.m-3
18766,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-03-26,42.0,ug.m-3
18767,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-03-27,38.0,ug.m-3
18768,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-03-28,32.0,ug.m-3
18769,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-03-29,16.0,ug.m-3
18770,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-03-30,46.0,ug.m-3
18771,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-03-31,29.0,ug.m-3
18772,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-04-01,46.0,ug.m-3
18773,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-04-02,35.0,ug.m-3
18774,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-04-03,26.0,ug.m-3
18775,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-04-04,28.0,ug.m-3
18776,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-04-05,24.0,ug.m-3
18777,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-04-06,23.0,ug.m-3
18778,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-04-07,27.0,ug.m-3
18779,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-04-08,53.0,ug.m-3
18780,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-04-09,55.0,ug.m-3
18781,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-04-10,48.0,ug.m-3
18782,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-04-11,6.0,ug.m-3
18783,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-04-12,21.0,ug.m-3
18784,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-04-13,21.0,ug.m-3
18785,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-04-14,28.0,ug.m-3
18786,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-04-15,31.0,ug.m-3
18787,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-04-16,19.0,ug.m-3
18788,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-04-17,35.0,ug.m-3
18789,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-04-18,24.0,ug.m-3
18790,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-04-19,15.0,ug.m-3
18791,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-04-20,20.0,ug.m-3
18792,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-04-21,28.0,ug.m-3
18793,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-04-22,25.0,ug.m-3
18794,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-04-23,21.0,ug.m-3
18795,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-04-24,29.0,ug.m-3
18796,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-04-25,22.0,ug.m-3
18797,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-04-26,24.0,ug.m-3
18798,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-04-27,27.0,ug.m-3
18799,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-04-28,30.0,ug.m-3
18800,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-04-29,19.0,ug.m-3
18801,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-04-30,11.0,ug.m-3
18802,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-05-01,15.0,ug.m-3
18803,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-05-02,24.0,ug.m-3
18804,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-05-03,34.0,ug.m-3
18805,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-05-04,43.0,ug.m-3
18806,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-05-05,32.0,ug.m-3
18807,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-05-06,30.0,ug.m-3
18808,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-05-07,28.0,ug.m-3
18809,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-05-08,52.0,ug.m-3
18810,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-05-09,20.0,ug.m-3
18811,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-05-10,19.0,ug.m-3
18812,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-05-11,17.0,ug.m-3
18813,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-05-12,24.0,ug.m-3
18814,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-05-13,22.0,ug.m-3
18815,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-05-14,13.0,ug.m-3
18816,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-05-15,28.0,ug.m-3
18817,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-05-16,38.0,ug.m-3
18818,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-05-17,35.0,ug.m-3
18819,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-05-18,44.0,ug.m-3
18820,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-05-19,35.0,ug.m-3
18821,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-05-20,30.0,ug.m-3
18822,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-05-21,25.0,ug.m-3
18823,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-05-22,31.0,ug.m-3
18824,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-05-23,32.0,ug.m-3
18825,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-05-24,18.0,ug.m-3
18826,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-05-25,26.0,ug.m-3
18827,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-05-26,36.0,ug.m-3
18828,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-05-27,29.0,ug.m-3
18829,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-05-28,56.0,ug.m-3
18830,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-05-29,53.0,ug.m-3
18831,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-05-30,22.0,ug.m-3
18832,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-05-31,11.0,ug.m-3
18833,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-06-01,17.0,ug.m-3
18834,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-06-02,8.0,ug.m-3
18835,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-06-03,8.0,ug.m-3
18836,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-06-04,10.0,ug.m-3
18837,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-06-05,19.0,ug.m-3
18838,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-06-06,22.0,ug.m-3
18839,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-06-07,19.0,ug.m-3
18840,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-06-08,29.0,ug.m-3
18841,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-06-09,28.0,ug.m-3
18842,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-06-10,28.0,ug.m-3
18843,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-06-11,20.0,ug.m-3
18844,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-06-12,26.0,ug.m-3
18845,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-06-13,64.0,ug.m-3
18846,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-06-14,33.0,ug.m-3
18847,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-06-15,23.0,ug.m-3
18848,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-06-16,29.0,ug.m-3
18849,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-06-17,36.0,ug.m-3
18850,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-06-18,30.0,ug.m-3
18851,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-06-19,41.0,ug.m-3
18852,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-06-20,50.0,ug.m-3
18853,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-06-21,53.0,ug.m-3
18854,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-06-22,54.0,ug.m-3
18855,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-06-23,53.0,ug.m-3
18856,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-06-24,49.0,ug.m-3
18857,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-06-25,33.0,ug.m-3
18858,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-06-26,50.0,ug.m-3
18859,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-06-27,48.0,ug.m-3
18860,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-06-28,39.0,ug.m-3
18861,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-06-29,22.0,ug.m-3
18862,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-06-30,23.0,ug.m-3
18863,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-07-01,23.0,ug.m-3
18864,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-07-02,15.0,ug.m-3
18865,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-07-03,21.0,ug.m-3
18866,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-07-04,23.0,ug.m-3
18867,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-07-05,31.0,ug.m-3
18868,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-07-06,33.0,ug.m-3
18869,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-07-07,20.0,ug.m-3
18870,IT/SPO.IT1650A_5_BETA_2003-12-09_00:00:00,5,2006-07-08,17.0,ug.m-3
